datetime,close,high,low,open,volume
2025-09-11 17:35:00+00:00,229.52000427246094,229.5399932861328,229.5,229.52999877929688,43943
2025-09-11 17:36:00+00:00,229.61000061035156,229.63999938964844,229.50999450683594,229.52000427246094,63124
2025-09-11 17:37:00+00:00,229.5,229.61500549316406,229.49000549316406,229.61000061035156,47995
2025-09-11 17:38:00+00:00,229.5449981689453,229.5500030517578,229.4600067138672,229.5,40960
2025-09-11 17:39:00+00:00,229.5225067138672,229.55999755859375,229.4600067138672,229.52999877929688,46595
2025-09-11 17:40:00+00:00,229.625,229.64999389648438,229.52999877929688,229.52999877929688,62155
2025-09-11 17:41:00+00:00,229.625,229.64990234375,229.5601043701172,229.625,44882
2025-09-11 17:42:00+00:00,229.7050018310547,229.7216033935547,229.62010192871094,229.6300048828125,56438
2025-09-11 17:43:00+00:00,229.76499938964844,229.8000030517578,229.6300048828125,229.7050018310547,86209
2025-09-11 17:44:00+00:00,229.77000427246094,229.80999755859375,229.75,229.77000427246094,61703
2025-09-11 17:45:00+00:00,229.6300048828125,229.77999877929688,229.61000061035156,229.77999877929688,65719
2025-09-11 17:46:00+00:00,229.65989685058594,229.6999969482422,229.6221923828125,229.6300048828125,44195
2025-09-11 17:47:00+00:00,229.6490020751953,229.66000366210938,229.57139587402344,229.65499877929688,47051
2025-09-11 17:48:00+00:00,229.7899932861328,229.82000732421875,229.64999389648438,229.65499877929688,94566
2025-09-11 17:49:00+00:00,229.8000030517578,229.8300018310547,229.72999572753906,229.7899932861328,61660
2025-09-11 17:50:00+00:00,229.75,229.80499267578125,229.6199951171875,229.8000030517578,85834
2025-09-11 17:51:00+00:00,229.8000030517578,229.80999755859375,229.7100067138672,229.75999450683594,51477
2025-09-11 17:52:00+00:00,229.8800048828125,229.88999938964844,229.77999877929688,229.7899932861328,81915
2025-09-11 17:53:00+00:00,229.89500427246094,229.89999389648438,229.8249969482422,229.8800048828125,48555
2025-09-11 17:54:00+00:00,229.94000244140625,229.9499969482422,229.8800048828125,229.89999389648438,72993
2025-09-11 17:55:00+00:00,229.92999267578125,229.94000244140625,229.89999389648438,229.94000244140625,38454
2025-09-11 17:56:00+00:00,229.89500427246094,229.97999572753906,229.8804931640625,229.9199981689453,85222
2025-09-11 17:57:00+00:00,230.0050048828125,230.0500030517578,229.88009643554688,229.88999938964844,240727
2025-09-11 17:58:00+00:00,230.0800018310547,230.16000366210938,229.9600067138672,230.00999450683594,171215
2025-09-11 17:59:00+00:00,230.05999755859375,230.10499572753906,229.97999572753906,230.08999633789062,91491
2025-09-11 18:00:00+00:00,229.8699951171875,230.0800018310547,229.85000610351562,230.05999755859375,104815
2025-09-11 18:01:00+00:00,229.8699951171875,230.00999450683594,229.86000061035156,229.86419677734375,61779
2025-09-11 18:02:00+00:00,229.9600067138672,229.97000122070312,229.86500549316406,229.8699951171875,53468
2025-09-11 18:03:00+00:00,229.75,229.75,229.75,229.75,105269
2025-09-11 18:04:00+00:00,229.72000122070312,229.7949981689453,229.69000244140625,229.75,158435
2025-09-11 18:05:00+00:00,229.9499969482422,230.0399932861328,229.72000122070312,229.72000122070312,157285
2025-09-11 18:06:00+00:00,229.99000549316406,230.02499389648438,229.9149932861328,229.97000122070312,155008
2025-09-11 18:07:00+00:00,229.88999938964844,229.98500061035156,229.875,229.98500061035156,49215
2025-09-11 18:08:00+00:00,229.86000061035156,229.93499755859375,229.8300018310547,229.88999938964844,50754
2025-09-11 18:09:00+00:00,229.8800048828125,229.89500427246094,229.83999633789062,229.86500549316406,52314
2025-09-11 18:10:00+00:00,229.7429962158203,229.86500549316406,229.6800994873047,229.86500549316406,83908
2025-09-11 18:11:00+00:00,229.7200927734375,229.77999877929688,229.66000366210938,229.74000549316406,62524
2025-09-11 18:12:00+00:00,229.67999267578125,229.78500366210938,229.6300048828125,229.72999572753906,56908
2025-09-11 18:13:00+00:00,229.5601043701172,229.69000244140625,229.5399932861328,229.69000244140625,65511
2025-09-11 18:14:00+00:00,229.55499267578125,229.58999633789062,229.52000427246094,229.56069946289062,60060
2025-09-11 18:15:00+00:00,229.48500061035156,229.60000610351562,229.44259643554688,229.55999755859375,117190
2025-09-11 18:16:00+00:00,229.50999450683594,229.61500549316406,229.47000122070312,229.47999572753906,172605
2025-09-11 18:17:00+00:00,229.47000122070312,229.52999877929688,229.41000366210938,229.52000427246094,85880
2025-09-11 18:18:00+00:00,229.5399932861328,229.5399932861328,229.44500732421875,229.47999572753906,40116
2025-09-11 18:19:00+00:00,229.5,229.5800018310547,229.5,229.5449981689453,67295
2025-09-11 18:20:00+00:00,229.48500061035156,229.55999755859375,229.4499969482422,229.50999450683594,65189
2025-09-11 18:21:00+00:00,229.49000549316406,229.52499389648438,229.4199981689453,229.49000549316406,76867
2025-09-11 18:22:00+00:00,229.24000549316406,229.49600219726562,229.22999572753906,229.49000549316406,137093
2025-09-11 18:23:00+00:00,229.27999877929688,229.2899932861328,229.17999267578125,229.22000122070312,68941
2025-09-11 18:24:00+00:00,229.35000610351562,229.3699951171875,229.22059631347656,229.2899932861328,64931
2025-09-11 18:25:00+00:00,229.4149932861328,229.4340057373047,229.3300018310547,229.33999633789062,81135
2025-09-11 18:26:00+00:00,229.3699951171875,229.44000244140625,229.33999633789062,229.42999267578125,65738
2025-09-11 18:27:00+00:00,229.3300018310547,229.40980529785156,229.30999755859375,229.3699951171875,44880
2025-09-11 18:28:00+00:00,229.39999389648438,229.40989685058594,229.3300018310547,229.3300018310547,34292
2025-09-11 18:29:00+00:00,229.4600067138672,229.50999450683594,229.40499877929688,229.40499877929688,82392
2025-09-11 18:30:00+00:00,229.55499267578125,229.56500244140625,229.44000244140625,229.46499633789062,66327
2025-09-11 18:31:00+00:00,229.57989501953125,229.61000061035156,229.52499389648438,229.55499267578125,61754
2025-09-11 18:32:00+00:00,229.5800018310547,229.5897979736328,229.51370239257812,229.57000732421875,25139
2025-09-11 18:33:00+00:00,229.73500061035156,229.74000549316406,229.5800018310547,229.5800018310547,69222
2025-09-11 18:34:00+00:00,229.72000122070312,229.74000549316406,229.6999969482422,229.73500061035156,26720
2025-09-11 18:35:00+00:00,229.77639770507812,229.78500366210938,229.7100067138672,229.718994140625,100723
2025-09-11 18:36:00+00:00,229.85499572753906,229.86500549316406,229.75909423828125,229.77999877929688,58732
2025-09-11 18:37:00+00:00,229.82000732421875,229.8699951171875,229.7899932861328,229.85009765625,64479
2025-09-11 18:38:00+00:00,229.80999755859375,229.86000061035156,229.7899932861328,229.84019470214844,78283
2025-09-11 18:39:00+00:00,229.92860412597656,229.92860412597656,229.8000030517578,229.80999755859375,72529
2025-09-11 18:40:00+00:00,229.88999938964844,229.92990112304688,229.8701934814453,229.9199981689453,31300
2025-09-11 18:41:00+00:00,229.89999389648438,229.9199981689453,229.83999633789062,229.89010620117188,34209
2025-09-11 18:42:00+00:00,229.9199981689453,229.92999267578125,229.8800048828125,229.90499877929688,35923
2025-09-11 18:43:00+00:00,229.9600067138672,229.97000122070312,229.91079711914062,229.9199981689453,63284
2025-09-11 18:44:00+00:00,229.96499633789062,229.99000549316406,229.92010498046875,229.9550018310547,44559
2025-09-11 18:45:00+00:00,229.8699951171875,229.9698028564453,229.86500549316406,229.9600067138672,51410
2025-09-11 18:46:00+00:00,229.9600067138672,230.0,229.8612060546875,229.8699951171875,58995
2025-09-11 18:47:00+00:00,229.9700927734375,229.99000549316406,229.93319702148438,229.9499969482422,42829
2025-09-11 18:48:00+00:00,230.01499938964844,230.02000427246094,229.92999267578125,229.97999572753906,119088
2025-09-11 18:49:00+00:00,230.0850067138672,230.13999938964844,230.0050048828125,230.01499938964844,94517
2025-09-11 18:50:00+00:00,230.0115966796875,230.1508026123047,229.99000549316406,230.0850067138672,84644
2025-09-11 18:51:00+00:00,229.9600067138672,230.02499389648438,229.92999267578125,230.01300048828125,58243
2025-09-11 18:52:00+00:00,230.00999450683594,230.02999877929688,229.90420532226562,229.9600067138672,54993
2025-09-11 18:53:00+00:00,230.02499389648438,230.02999877929688,229.9199981689453,230.0,49540
2025-09-11 18:54:00+00:00,229.99000549316406,230.02000427246094,229.97000122070312,230.02000427246094,40494
2025-09-11 18:55:00+00:00,229.9149932861328,229.98500061035156,229.8612060546875,229.98500061035156,89807
2025-09-11 18:56:00+00:00,229.87350463867188,229.9199981689453,229.86500549316406,229.91029357910156,47237
2025-09-11 18:57:00+00:00,229.88499450683594,229.90499877929688,229.86000061035156,229.875,59331
2025-09-11 18:58:00+00:00,229.85000610351562,229.88499450683594,229.75,229.88499450683594,99184
2025-09-11 18:59:00+00:00,229.8574981689453,229.86000061035156,229.80999755859375,229.85989379882812,51802
2025-09-11 19:00:00+00:00,229.9199981689453,229.92999267578125,229.86500549316406,229.8699951171875,57771
2025-09-11 19:01:00+00:00,229.88499450683594,229.92999267578125,229.8699951171875,229.9199981689453,51388
2025-09-11 19:02:00+00:00,229.9550018310547,229.9600067138672,229.88839721679688,229.88999938964844,41906
2025-09-11 19:03:00+00:00,229.9550018310547,229.99989318847656,229.94000244140625,229.9550018310547,97607
2025-09-11 19:04:00+00:00,230.0312042236328,230.06500244140625,229.9499969482422,229.9600067138672,83381
2025-09-11 19:05:00+00:00,230.0050048828125,230.04989624023438,230.0050048828125,230.02999877929688,33534
2025-09-11 19:06:00+00:00,229.97500610351562,230.01499938964844,229.93499755859375,230.0135040283203,62837
2025-09-11 19:07:00+00:00,229.86500549316406,229.97900390625,229.8614959716797,229.97900390625,87036
2025-09-11 19:08:00+00:00,229.7449951171875,229.88999938964844,229.72999572753906,229.86500549316406,72949
2025-09-11 19:09:00+00:00,229.72999572753906,229.7758026123047,229.6999969482422,229.74420166015625,46276
2025-09-11 19:10:00+00:00,229.72999572753906,229.75999450683594,229.64999389648438,229.72000122070312,103743
2025-09-11 19:11:00+00:00,229.47000122070312,229.74000549316406,229.4499969482422,229.7384033203125,173217
2025-09-11 19:12:00+00:00,229.64999389648438,229.66000366210938,229.41000366210938,229.47999572753906,117114
2025-09-11 19:13:00+00:00,229.64999389648438,229.7100067138672,229.63999938964844,229.66000366210938,45278
2025-09-11 19:14:00+00:00,229.63999938964844,229.6999969482422,229.60000610351562,229.63999938964844,53361
2025-09-11 19:15:00+00:00,229.6699981689453,229.72000122070312,229.64999389648438,229.65499877929688,55382
2025-09-11 19:16:00+00:00,229.5850067138672,229.6699981689453,229.5601043701172,229.6699981689453,60727
2025-09-11 19:17:00+00:00,229.5941925048828,229.6300048828125,229.57000732421875,229.5865020751953,48887
2025-09-11 19:18:00+00:00,229.60499572753906,229.64999389648438,229.60000610351562,229.60000610351562,70526
2025-09-11 19:19:00+00:00,229.60499572753906,229.6197052001953,229.5399932861328,229.60000610351562,69285
2025-09-11 19:20:00+00:00,229.61180114746094,229.63999938964844,229.55499267578125,229.60000610351562,53764
2025-09-11 19:21:00+00:00,229.69000244140625,229.6999969482422,229.61500549316406,229.6157989501953,63925
2025-09-11 19:22:00+00:00,229.7949981689453,229.80499267578125,229.69000244140625,229.69000244140625,71443
2025-09-11 19:23:00+00:00,229.8249969482422,229.82859802246094,229.77000427246094,229.7899932861328,69659
2025-09-11 19:24:00+00:00,229.8000030517578,229.8249969482422,229.77000427246094,229.82000732421875,57703
2025-09-11 19:25:00+00:00,229.8446044921875,229.8699951171875,229.7949981689453,229.7949981689453,64643
2025-09-11 19:26:00+00:00,229.88160705566406,229.88999938964844,229.82000732421875,229.84500122070312,52490
2025-09-11 19:27:00+00:00,229.83999633789062,229.91000366210938,229.8300018310547,229.88499450683594,67582
2025-09-11 19:28:00+00:00,229.82000732421875,229.8450927734375,229.81500244140625,229.84500122070312,65427
2025-09-11 19:29:00+00:00,229.85000610351562,229.86680603027344,229.82000732421875,229.82000732421875,50668
2025-09-11 19:30:00+00:00,230.0489959716797,230.05990600585938,229.8350067138672,229.83999633789062,197884
2025-09-11 19:31:00+00:00,230.0142059326172,230.08999633789062,230.0142059326172,230.05999755859375,65821
2025-09-11 19:32:00+00:00,230.0384979248047,230.0500030517578,230.0,230.01499938964844,83363
2025-09-11 19:33:00+00:00,230.01499938964844,230.05999755859375,230.0050048828125,230.0399932861328,64399
2025-09-11 19:34:00+00:00,230.0800018310547,230.08799743652344,229.92999267578125,230.01499938964844,167906
2025-09-11 19:35:00+00:00,230.07000732421875,230.11000061035156,230.0449981689453,230.07110595703125,129095
2025-09-11 19:36:00+00:00,230.0399932861328,230.08999633789062,230.02499389648438,230.0800018310547,72072
2025-09-11 19:37:00+00:00,230.1746063232422,230.17999267578125,230.02999877929688,230.0399932861328,79033
2025-09-11 19:38:00+00:00,230.14999389648438,230.18499755859375,230.1300048828125,230.1750030517578,85125
2025-09-11 19:39:00+00:00,230.08999633789062,230.1649932861328,230.0800018310547,230.14999389648438,107040
2025-09-11 19:40:00+00:00,230.10499572753906,230.125,230.06419372558594,230.09010314941406,100253
2025-09-11 19:41:00+00:00,230.139892578125,230.139892578125,230.0800018310547,230.10000610351562,81644
2025-09-11 19:42:00+00:00,230.02999877929688,230.13499450683594,230.02000427246094,230.1300048828125,101095
2025-09-11 19:43:00+00:00,230.06500244140625,230.125,230.02000427246094,230.03500366210938,110622
2025-09-11 19:44:00+00:00,230.0399932861328,230.08999633789062,230.0399932861328,230.06500244140625,103280
2025-09-11 19:45:00+00:00,230.24000549316406,230.24000549316406,230.0399932861328,230.0399932861328,157657
2025-09-11 19:46:00+00:00,230.18499755859375,230.25999450683594,230.17019653320312,230.22999572753906,133852
2025-09-11 19:47:00+00:00,230.26010131835938,230.29989624023438,230.18499755859375,230.1875,98993
2025-09-11 19:48:00+00:00,230.27549743652344,230.2758026123047,230.19000244140625,230.26499938964844,138772
2025-09-11 19:49:00+00:00,230.35499572753906,230.3699951171875,230.27499389648438,230.27499389648438,107239
2025-09-11 19:50:00+00:00,230.39500427246094,230.4199981689453,229.91000366210938,230.35000610351562,462394
2025-09-11 19:51:00+00:00,230.41000366210938,230.42999267578125,230.3406982421875,230.38999938964844,131715
2025-09-11 19:52:00+00:00,230.40499877929688,230.42999267578125,230.3699951171875,230.4149932861328,164258
2025-09-11 19:53:00+00:00,230.25999450683594,230.40499877929688,230.231201171875,230.40499877929688,236919
2025-09-11 19:54:00+00:00,230.39999389648438,230.4199981689453,230.25,230.27000427246094,204059
2025-09-11 19:55:00+00:00,230.36000061035156,230.44000244140625,230.30999755859375,230.39999389648438,300672
2025-09-11 19:56:00+00:00,230.28500366210938,230.3699951171875,230.14500427246094,230.36500549316406,255475
2025-09-11 19:57:00+00:00,230.4029998779297,230.41000366210938,230.2805938720703,230.28500366210938,261012
2025-09-11 19:58:00+00:00,230.38499450683594,230.4499969482422,230.30999755859375,230.39999389648438,381186
2025-09-11 19:59:00+00:00,230.02000427246094,230.44000244140625,229.94000244140625,230.3800048828125,1045164
2025-09-12 13:30:00+00:00,230.02000427246094,230.02999877929688,230.0,230.0,2845080
2025-09-12 13:31:00+00:00,230.41000366210938,230.5800018310547,229.9199981689453,230.0050048828125,230765
2025-09-12 13:32:00+00:00,230.7100067138672,230.94000244140625,230.3300018310547,230.39999389648438,872743
2025-09-12 13:33:00+00:00,230.67999267578125,230.72999572753906,230.20030212402344,230.7100067138672,171481
2025-09-12 13:34:00+00:00,230.3800048828125,230.69000244140625,230.3300018310547,230.69000244140625,58787
2025-09-12 13:35:00+00:00,230.22000122070312,230.4510040283203,230.2100067138672,230.3249969482422,252625
2025-09-12 13:36:00+00:00,230.1199951171875,230.3800048828125,229.8800048828125,230.2100067138672,200087
2025-09-12 13:37:00+00:00,229.69000244140625,230.1699981689453,229.47000122070312,230.1300048828125,179357
2025-09-12 13:38:00+00:00,229.4705047607422,229.74000549316406,229.19000244140625,229.72000122070312,191854
2025-09-12 13:39:00+00:00,229.5,229.72999572753906,229.40989685058594,229.47999572753906,142079
2025-09-12 13:40:00+00:00,229.5,229.6425018310547,229.41000366210938,229.52450561523438,115840
2025-09-12 13:41:00+00:00,229.36000061035156,229.5998992919922,229.30999755859375,229.5,144018
2025-09-12 13:42:00+00:00,229.30499267578125,229.50999450683594,229.3000030517578,229.36990356445312,113843
2025-09-12 13:43:00+00:00,229.0850067138672,229.3199005126953,229.02000427246094,229.2899932861328,185433
2025-09-12 13:44:00+00:00,229.17999267578125,229.3800048828125,229.0500030517578,229.0800018310547,129248
2025-09-12 13:45:00+00:00,229.2949981689453,229.50999450683594,229.10000610351562,229.16000366210938,0
2025-09-12 13:46:00+00:00,229.72999572753906,229.7799072265625,229.2949981689453,229.2949981689453,1547697
2025-09-12 13:47:00+00:00,229.9550018310547,230.02000427246094,229.72999572753906,229.72999572753906,217476
2025-09-12 13:48:00+00:00,229.85000610351562,230.0399932861328,229.80999755859375,229.97000122070312,117497
2025-09-12 13:49:00+00:00,229.8000030517578,230.00999450683594,229.77999877929688,229.8249969482422,96969
2025-09-12 13:50:00+00:00,230.00999450683594,230.08990478515625,229.74000549316406,229.77999877929688,120394
2025-09-12 13:51:00+00:00,230.25,230.38999938964844,230.0399932861328,230.0500030517578,181011
2025-09-12 13:52:00+00:00,230.25,230.29989624023438,230.13009643554688,230.25,104304
2025-09-12 13:53:00+00:00,230.24000549316406,230.40159606933594,230.1999969482422,230.24000549316406,122384
2025-09-12 13:54:00+00:00,230.38999938964844,230.42999267578125,230.22999572753906,230.25,144635
2025-09-12 13:55:00+00:00,230.26499938964844,230.4600067138672,230.2344970703125,230.38499450683594,101094
2025-09-12 13:56:00+00:00,230.5800018310547,230.58999633789062,230.26300048828125,230.27000427246094,128241
2025-09-12 13:57:00+00:00,230.75,230.8800048828125,230.57000732421875,230.57000732421875,164423
2025-09-12 13:58:00+00:00,230.8697967529297,230.8699951171875,230.6999969482422,230.75399780273438,87526
2025-09-12 13:59:00+00:00,231.21400451660156,231.22039794921875,230.85499572753906,230.8697967529297,187381
2025-09-12 14:00:00+00:00,231.08999633789062,231.32000732421875,231.0500030517578,231.1699981689453,189128
2025-09-12 14:01:00+00:00,230.93020629882812,231.19000244140625,230.92999267578125,231.07009887695312,195214
2025-09-12 14:02:00+00:00,231.25,231.3000030517578,230.92999267578125,230.94000244140625,131877
2025-09-12 14:03:00+00:00,231.5399932861328,231.57000732421875,231.24000549316406,231.24000549316406,189221
2025-09-12 14:04:00+00:00,231.52000427246094,231.6300048828125,231.4499969482422,231.55999755859375,194718
2025-09-12 14:05:00+00:00,231.80999755859375,231.8350067138672,231.47999572753906,231.52000427246094,305704
2025-09-12 14:06:00+00:00,232.1367950439453,232.1699981689453,231.74020385742188,231.80999755859375,317060
2025-09-12 14:07:00+00:00,232.5800018310547,232.58999633789062,232.1510009765625,232.15240478515625,402630
2025-09-12 14:08:00+00:00,232.3802032470703,232.58999633789062,232.02000427246094,232.5800018310547,312050
2025-09-12 14:09:00+00:00,232.69000244140625,232.75,232.3800048828125,232.3800048828125,289438
2025-09-12 14:10:00+00:00,232.61000061035156,232.6999969482422,232.39999389648438,232.66000366210938,217738
2025-09-12 14:11:00+00:00,232.60000610351562,232.75,232.50999450683594,232.62469482421875,212346
2025-09-12 14:12:00+00:00,232.63999938964844,232.7899932861328,232.52999877929688,232.59010314941406,227585
2025-09-12 14:13:00+00:00,232.36000061035156,232.673095703125,232.1300048828125,232.63499450683594,275353
2025-09-12 14:14:00+00:00,232.38009643554688,232.64999389648438,232.3300018310547,232.35000610351562,166078
2025-09-12 14:15:00+00:00,232.35020446777344,232.5399932861328,232.32000732421875,232.39999389648438,117866
2025-09-12 14:16:00+00:00,232.5,232.6199951171875,232.36000061035156,232.36000061035156,154909
2025-09-12 14:17:00+00:00,232.64999389648438,232.69850158691406,232.32000732421875,232.5,192881
2025-09-12 14:18:00+00:00,232.69119262695312,232.83999633789062,232.5399932861328,232.66000366210938,206398
2025-09-12 14:19:00+00:00,232.7436065673828,232.8000030517578,232.52999877929688,232.72000122070312,179455
2025-09-12 14:20:00+00:00,232.72999572753906,232.80999755859375,232.5399932861328,232.75999450683594,181988
2025-09-12 14:21:00+00:00,233.1999969482422,233.1999969482422,232.6999969482422,232.72000122070312,281651
2025-09-12 14:22:00+00:00,233.24000549316406,233.3000030517578,233.05999755859375,233.2100067138672,203934
2025-09-12 14:23:00+00:00,233.63369750976562,233.67999267578125,233.2205047607422,233.24879455566406,300129
2025-09-12 14:24:00+00:00,233.66000366210938,233.79849243164062,233.5,233.6300048828125,241199
2025-09-12 14:25:00+00:00,233.8300018310547,233.86000061035156,233.77000427246094,233.7949981689453,200037
2025-09-12 14:26:00+00:00,233.5399932861328,233.90499877929688,233.5207977294922,233.8249969482422,257167
2025-09-12 14:27:00+00:00,233.72999572753906,233.85000610351562,233.50999450683594,233.5449981689453,264697
2025-09-12 14:28:00+00:00,233.80499267578125,233.97999572753906,233.72000122070312,233.72000122070312,253794
2025-09-12 14:29:00+00:00,234.07000732421875,234.0780029296875,233.77000427246094,233.802001953125,297991
2025-09-12 14:30:00+00:00,233.77000427246094,234.28770446777344,233.77000427246094,234.0800018310547,309187
2025-09-12 14:31:00+00:00,233.99000549316406,233.99000549316406,233.52499389648438,233.77499389648438,238872
2025-09-12 14:32:00+00:00,234.1699981689453,234.19000244140625,233.9199981689453,233.97500610351562,156508
2025-09-12 14:33:00+00:00,234.33009338378906,234.36500549316406,234.10000610351562,234.15499877929688,261593
2025-09-12 14:34:00+00:00,234.24000549316406,234.47999572753906,234.22999572753906,234.3300018310547,193476
2025-09-12 14:35:00+00:00,233.8000030517578,234.22999572753906,233.8000030517578,234.22500610351562,198259
2025-09-12 14:36:00+00:00,233.9499969482422,234.02000427246094,233.67999267578125,233.8000030517578,183487
2025-09-12 14:37:00+00:00,234.14700317382812,234.35000610351562,233.92999267578125,233.94000244140625,199569
2025-09-12 14:38:00+00:00,234.10499572753906,234.27999877929688,234.02000427246094,234.14010620117188,159285
2025-09-12 14:39:00+00:00,233.97999572753906,234.25999450683594,233.95010375976562,234.10499572753906,135566
2025-09-12 14:40:00+00:00,234.3300018310547,234.50999450683594,233.97999572753906,233.97999572753906,251910
2025-09-12 14:41:00+00:00,234.28269958496094,234.38999938964844,234.11000061035156,234.3300018310547,139279
2025-09-12 14:42:00+00:00,234.15899658203125,234.33999633789062,234.09010314941406,234.2801055908203,134793
2025-09-12 14:43:00+00:00,233.88009643554688,234.19839477539062,233.8300018310547,234.14999389648438,158732
