timestamp,proba_up_raw,proba_dn_raw,proba_up,proba_dn
2025-09-11 18:41:00+00:00,0.26899540200056365,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:42:00+00:00,0.44353340634881305,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:43:00+00:00,0.5295431543681088,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:44:00+00:00,0.37968692335068954,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:45:00+00:00,0.3989941152563696,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:46:00+00:00,0.4524581316721416,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:47:00+00:00,0.42767969436342035,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:48:00+00:00,0.473756373838532,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:49:00+00:00,0.49098462719205554,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:50:00+00:00,0.441686927462793,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:51:00+00:00,0.2898517966696489,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:52:00+00:00,0.23643505193150868,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:53:00+00:00,0.279112586370324,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:54:00+00:00,0.21368548311345814,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:55:00+00:00,0.36924153156979894,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:56:00+00:00,0.25916422607130996,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:57:00+00:00,0.29146135142846785,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:58:00+00:00,0.3388672486931896,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 18:59:00+00:00,0.3586581752907314,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:00:00+00:00,0.2407839312058948,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:01:00+00:00,0.21492006089272173,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:02:00+00:00,0.2277195562401849,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:03:00+00:00,0.2930647396277335,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:04:00+00:00,0.29611996291221615,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:05:00+00:00,0.14301845195670618,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:06:00+00:00,0.1500826050204497,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:07:00+00:00,0.29308044178035475,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:08:00+00:00,0.43248780174262624,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:09:00+00:00,0.31781729350845106,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:10:00+00:00,0.43330331804802275,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:11:00+00:00,0.5432050985683239,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:12:00+00:00,0.434779506780075,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:13:00+00:00,0.3497522085587167,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:14:00+00:00,0.32904004487651295,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:15:00+00:00,0.32530464330519065,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:16:00+00:00,0.3769196576277187,0.0,0.4032012195121951,0.0035310734463276836
2025-09-11 19:17:00+00:00,0.31768150240503173,0.0,0.4032012195121951,0.0035310734463276836
